Headline,Date & Time
Loans to NBFCs drop sharply to nearly 15%,"June 1, 2024 02:00 IST"
Customer requirements are varied and many of them today avail of loans from various financial institutions to meet their requirements.…,"May 31, 2024 11:33 IST"
Looks to bolster GIFT City appeal,"May 31, 2024 05:55 IST"
"Number of frauds surges 166% to 36,075.","May 31, 2024 04:50 IST"
"SROs to frame, enforce standards for sector","May 31, 2024 02:10 IST"
"On Wednesday, S&P Global Ratings revised its sovereign rating outlook on India to “positive” from “stable”, citing the country’s long-term…","May 31, 2024 01:50 IST"
"While the total income for the year increased by 17.04% to Rs 2.75 trillion, the total expenditure declined by 56%…","Updated: May 30, 2024 22:09 IST"
"Sources said some lenders, including Canara Bank, Union Bank of India and Bank of India, are considering introducing a new…","May 30, 2024 06:05 IST"
"These projects are required to be taken up for special monitoring by the respective administrative ministries, the report added.","May 30, 2024 05:50 IST"
The Fintech Repository will contain information on Indian FinTech Sector,"May 29, 2024 02:30 IST"
"On May 3, the central bank released a draft framework for lenders who undertake project finance.","May 29, 2024 01:15 IST"
"Retail credit to remain fastest-growing segment, says Crisil.","May 29, 2024 01:00 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,10 months ago
No headline,10 months ago
No headline,10 months ago
"“We anticipate releasing the results no later than June 30, 2024,” the company said in an exchange filing on Tuesday.","May 29, 2024 00:30 IST"
"Imposes Rs 1 crore penalty on ICICI Bank, Rs 91 lakh fine on YES Bank.","May 28, 2024 03:30 IST"
"The infrastructure sector looks promising, particularly the transportation segment which is looking very strong, Rakesh Singh.","May 28, 2024 01:30 IST"
"Auction results will be announced on May 30, while the settlement will occur on May 31, according to the RBI.","May 28, 2024 01:20 IST"
The higher deposit growth has come at a time when lenders are facing fierce competition to mobilise funds.,"May 28, 2024 00:45 IST"
"In the current era of open banking and API-based data sharing, securing customer data during transmission is a major concern.","May 26, 2024 18:27 IST"
"Recently, RBI announced a massive transfer of their profits to the government treasure but this was not the case back…","May 26, 2024 16:07 IST"
"Prior to joining Kotak, he has worked with Overseas Sanmar Financial Limited","May 25, 2024 17:58 IST"
Bankers expect the cash squeeze to ease from next month after the new government takes charge and increases its spending.,"May 25, 2024 06:30 IST"
"The SFB is targeting a 25% growth in its loan book in FY25 from Rs 29,780 crore in FY24, Davis…","May 25, 2024 02:45 IST"
"The app provides over 100 new credit card options from lenders like Axis Bank, HDFC Bank, and IDFC First Bank.","May 25, 2024 01:15 IST"
"Around nine startups were funded in April, and much of the funding was seed stage.","May 25, 2024 00:45 IST"
"Spends on grocery, kirana stores, apparel and electronics, food and dining comprised 55% of transactions, The remaining 45% of expenses…","May 25, 2024 00:15 IST"
"The RBI has proposed up to 5% provisions on all existing and new project loans, making bankers jittery about the…","May 24, 2024 03:00 IST"
The company’s partnerships are primarily aimed at gold loan distribution.,"Updated: May 22, 2024 18:27 IST"
"The rupee depreciated by 0.49 paise to 83.40 in March. Simultaneously, India’s foreign exchange reserves rose by $20 billion.","May 22, 2024 04:25 IST"
"In the three buybacks conducted this month, the RBI has managed to repurchase bonds worth only Rs.17,849 crore, significantly falling…","May 22, 2024 03:50 IST"
"Niro offers personal loans ranging from Rs 30,000 to Rs 5 lakh, with a median ticket size of around Rs1.5…","May 21, 2024 06:25 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,10 months ago
No headline,10 months ago
No headline,10 months ago
Cash balances with the government have been estimated to have increased to Rs. 2.4 trillion.,"May 21, 2024 05:50 IST"
"The RBI, in its May 3 draft guidelines, said lenders should maintain a provision of 5% for loans extended to…","May 21, 2024 05:20 IST"
The bank’s management has said it expects the run rate of fresh slippages to stabilise in the coming quarters.,"May 21, 2024 01:50 IST"
"Prashant Kumar, MD & CEO, YES Bank, tells Piyush Shukla that the bank will spend Rs 1,000 crore in FY25…","Updated: May 20, 2024 10:18 IST"
"A vast majority of the Indian corporates are privately held. Out of these, a significant number would fall under the…","May 19, 2024 19:22 IST"
One of his lasting contributions as a leader was democratising the process of management and bringing in transparency.,"May 19, 2024 06:30 IST"
"After starting his career as an officer with the State Bank of India, he became the youngest chairman of public…","May 19, 2024 05:15 IST"
"Legendary Indian banker Narayanan Vaghul has passed away, according to people in know of the matter. Narayanan Vaghul was on…","May 18, 2024 13:41 IST"
"The RBI draft guidelines, if implemented, could lead to a rise in interest costs for infrastructure companies as banks would…","May 18, 2024 05:45 IST"
The bank said that it has technically written off loans as a prudent measure and in accordance with its policy.,"May 18, 2024 05:15 IST"
"In a surprise move in April, Ghosh announced that he will demit office after the completion of his tenure.","May 18, 2024 02:30 IST"
The conference included technical sessions on the regulatory aspects and supervisory expectations by the chief general managers of the Reserve…,"May 18, 2024 02:00 IST"
"Average cash withdrawal value rises 6%, micro-ATMs also grow over three times","May 18, 2024 01:15 IST"
Fusion largely lends to women MFI borrowers.,"May 18, 2024 01:00 IST"
"With liquidity swinging from surplus to deficit, the central bank has also stepped up it efforts to infuse short-term funds…","May 18, 2024 00:15 IST"
IDFC FIRST Bank discloses fourth quarter profits and reduction in NPAs.,"May 17, 2024 22:26 IST"
"On a sequential basis, however, the net profit fell by 23% from Rs 3,193.34 crore, as revenue from operations declined…","May 17, 2024 04:30 IST"
"The company’s outstanding loan portfolio rose a mere 4% y-o-y to Rs 2.9 trillion as on March 31, due to…","May 17, 2024 03:45 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,10 months ago
No headline,10 months ago
No headline,10 months ago
Swaminathan advised against setting high-risk limits for segments like unsecured loans.,"May 17, 2024 03:30 IST"
"On April 10, Quantum Mutual Fund, a minority shareholder, had objected to the scheme of merger, saying it is “flawed…","May 17, 2024 03:15 IST"
"Auditors at Big Five firms said that while the profession is under duress, the remuneration paid to the professionals doesn’t…","May 17, 2024 00:30 IST"
"The liquidity in the banking system is in deficit of around Rs 1.2 trillion, as per RBI’s latest data.","May 17, 2024 00:15 IST"
"Our opex expansion is in-line with revenue expansion. Sometimes, you have to invest ahead in the area of technology, he…","May 16, 2024 19:48 IST"
"Mittal’s comments were part of the IBBI’s January-March 2024 newsletter. The IBBI Chairman said that, on an average, the CIRP…","May 16, 2024 03:45 IST"
"However, the net interest margins of the lenders remained under pressure due to rising cost of funds.","May 16, 2024 02:45 IST"
"Banks raised Rs 32,860 crore in April compared to Rs 1.27 trillion in March through CDs, according to Prime Database.","May 16, 2024 02:00 IST"
"Around 50% of the bank’s technology spends are on core banking infrastructure, and the rest on employee cost.","May 15, 2024 04:40 IST"
"According to media reports, the  company, promoted by US private equity giant Carlyle, is being valued at approximately $4 billion.","May 15, 2024 03:45 IST"
"The board of Shriram Finance on Monday, approved the sale of the housing finance subsidiary to Warburg Pincus for Rs…","May 15, 2024 02:35 IST"
Robo-advisors use an algorithm and sophisticated software to process these responses and create a diversified portfolio of exchange-traded or index…,"May 14, 2024 13:04 IST"
"The housing finance company has 155 branches and an asset size of Rs 13,762 crore. The company has a net…","May 14, 2024 06:05 IST"
Punjab & Sind Bank could not be immediately reached for comments.,"May 14, 2024 03:40 IST"
"While the deal specifics were not disclosed, sources close to the development said the company has picked up a 9.85% …","May 14, 2024 03:25 IST"
"The lending portfolio rose 31% y-o-y to Rs 1.2 trillion as on March 31, aided by a strong momentum across…","May 14, 2024 03:20 IST"
"Auto mode of claim settlement was introduced in April, 2020 for the purpose of advance for illness.","May 14, 2024 03:15 IST"
The company’s announcement comes months after the Reserve Bank of India(RBI) directed its associate entity Paytm Payments Bank to halt…,"May 14, 2024 02:35 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,10 months ago
No headline,10 months ago
No headline,10 months ago
"The firm had generated a profit of Rs 128 crore, on a total operating revenue of Rs 320 crore in…","May 14, 2024 01:40 IST"
"Need to expedite insolvency process, enhance effectiveness of Record of Default.","May 13, 2024 05:15 IST"
"The last year or so has been challenging from the standpoint of liabilities mobilisation, with banks paying elevated levels of…","May 13, 2024 03:15 IST"
"Last year, the bank assigned five accounts to National Asset Reconstruction Company Limited (NARCL) and this year it expects to…","May 13, 2024 01:00 IST"
